azimuth, elevation, dBi
285, 145.00000000000003, -9.51631428093245
290.00000000000006, 145.00000000000003, -11.213888772650273
295, 145.00000000000003, -14.092887976059647
300.00000000000006, 145.00000000000003, -24.412971249391685
305, 145.00000000000003, -15.388952305774515
310, 145.00000000000003, -12.406733879005207
315, 145.00000000000003, -10.903804856767131
320, 145.00000000000003, -10.008539271873724
325, 145.00000000000003, -9.459409849780444
329.99999999999994, 145.00000000000003, -9.137480290229139
335.00000000000006, 145.00000000000003, -8.97329521011985
340, 145.00000000000003, -8.917264747437327
345, 145.00000000000003, -8.928114069903017
350.00000000000006, 145.00000000000003, -8.96899601783447
355, 145.00000000000003, -9.008399802421119
360, 145.00000000000003, -9.024219066622033
0, 150.00000000000003, -9.456662047559652
5, 150.00000000000003, -9.412077296367025
10, 150.00000000000003, -9.293270056863031
14.999999999999998, 150.00000000000003, -9.13884387690883
20, 150.00000000000003, -8.997880166668624
25, 150.00000000000003, -8.919567729596316
29.999999999999996, 150.00000000000003, -8.950262982023089
35, 150.00000000000003, -9.137480290229139
40, 150.00000000000003, -9.540424380704886
45, 150.00000000000003, -10.252455465236707
50, 150.00000000000003, -11.461256076050086
55, 150.00000000000003, -13.68909610254894
59.99999999999999, 150.00000000000003, -20.35121287941985
65, 150.00000000000003, -15.547706779297128
70, 150.00000000000003, -11.75168214904592
75.00000000000001, 150.00000000000003, -9.766110714453891
80, 150.00000000000003, -8.483300012428977
85, 150.00000000000003, -7.612869921335207
90, 150.00000000000003, -7.041012590548732
95, 150.00000000000003, -6.719107945728757
100, 150.00000000000003, -6.6330847734026435
105, 150.00000000000003, -6.796423597715721
110, 150.00000000000003, -7.257534684887541
114.99999999999999, 150.00000000000003, -8.131317233930675
119.99999999999999, 150.00000000000003, -9.714439223147295
125.00000000000001, 150.00000000000003, -13.161549753881914
130, 150.00000000000003, -16.99962870072476
135, 150.00000000000003, -10.196773523837901
140, 150.00000000000003, -7.55138637274289
145.00000000000003, 150.00000000000003, -5.895609498598134
150.00000000000003, 150.00000000000003, -4.7246169068218595
155, 150.00000000000003, -3.8586310288098034
160, 150.00000000000003, -3.213355012467952
164.99999999999997, 150.00000000000003, -2.7433335332371196
170, 150.00000000000003, -2.422309978587378
175.00000000000003, 150.00000000000003, -2.235022044732174
180, 150.00000000000003, -2.173431190353087
185, 150.00000000000003, -2.2350220447321707
190, 150.00000000000003, -2.422309978587378
195.00000000000003, 150.00000000000003, -2.7433335332371196
200, 150.00000000000003, -3.21335501246795
205, 150.00000000000003, -3.8586310288098007
210, 150.00000000000003, -4.724616906821862
215, 150.00000000000003, -5.89560949859814
220, 150.00000000000003, -7.551386372742885
225, 150.00000000000003, -10.196773523837887
229.99999999999997, 150.00000000000003, -16.999628700724728
235, 150.00000000000003, -13.161549753881927
239.99999999999997, 150.00000000000003, -9.71443922314731
245.00000000000003, 150.00000000000003, -8.131317233930673
250.00000000000003, 150.00000000000003, -7.257534684887541
255, 150.00000000000003, -6.796423597715721
260, 150.00000000000003, -6.6330847734026435
265, 150.00000000000003, -6.719107945728757
270, 150.00000000000003, -7.04101259054873
275, 150.00000000000003, -7.612869921335203
280, 150.00000000000003, -8.483300012428968
285, 150.00000000000003, -9.766110714453886
290.00000000000006, 150.00000000000003, -11.75168214904592
295, 150.00000000000003, -15.547706779297151
300.00000000000006, 150.00000000000003, -20.35121287941985
305, 150.00000000000003, -13.68909610254894
310, 150.00000000000003, -11.461256076050086
315, 150.00000000000003, -10.252455465236707
320, 150.00000000000003, -9.540424380704886
325, 150.00000000000003, -9.137480290229139
329.99999999999994, 150.00000000000003, -8.95026298202309
335.00000000000006, 150.00000000000003, -8.919567729596316
340, 150.00000000000003, -8.997880166668624
345, 150.00000000000003, -9.13884387690883
350.00000000000006, 150.00000000000003, -9.293270056863031
355, 150.00000000000003, -9.412077296367025
360, 150.00000000000003, -9.456662047559652
0, 155, -10.267070949125783
5, 155, -10.17321277626431
10, 155, -9.924548962653093
14.999999999999998, 155, -9.598812521851976
20, 155, -9.280022643834027
25, 155, -9.036450610341973
29.999999999999996, 155, -8.919567729596316
35, 155, -8.97329521011985
40, 155, -9.247321395359844
45, 155, -9.817308270162362
50, 155, -10.830005695330055
55, 155, -12.658392014443605
59.99999999999999, 155, -16.97265872616811
65, 155, -17.360819058036782
70, 155, -12.278200064905223
75.00000000000001, 155, -9.996104566560666
80, 155, -8.583773828622526
85, 155, -7.646270723591247
90, 155, -7.041012590548732
95, 155, -6.709851622425001
100, 155, -6.637377856788137
105, 155, -6.842418340785529
110, 155, -7.3898033265824825
114.99999999999999, 155, -8.44089307055345
119.99999999999999, 155, -10.46678152470944
125.00000000000001, 155, -16.281008741091664
130, 155, -12.70820460454236
135, 155, -8.57012383016898
140, 155, -6.392916911986361
145.00000000000003, 155, -4.9285782943133984
150.00000000000003, 155, -3.8586310288098034
155, 155, -3.0528756407606044
160, 155, -2.4457575759662507
164.99999999999997, 155, -2.000365463851458
170, 155, -1.6947724545289633
175.00000000000003, 155, -1.5159988979712267
180, 155, -1.4571324902625582
185, 155, -1.5159988979712247
190, 155, -1.6947724545289633
195.00000000000003, 155, -2.000365463851458
200, 155, -2.445757575966246
205, 155, -3.0528756407606017
210, 155, -3.8586310288098034
215, 155, -4.9285782943133984
220, 155, -6.392916911986353
225, 155, -8.570123830168969
229.99999999999997, 155, -12.70820460454232
235, 155, -16.28100874109169
239.99999999999997, 155, -10.466781524709468
245.00000000000003, 155, -8.440893070553447
250.00000000000003, 155, -7.389803326582482
255, 155, -6.842418340785526
260, 155, -6.637377856788137
265, 155, -6.709851622425001
270, 155, -7.04101259054873
275, 155, -7.646270723591243
280, 155, -8.583773828622519
285, 155, -9.996104566560652
290.00000000000006, 155, -12.278200064905233
295, 155, -17.360819058036817
300.00000000000006, 155, -16.97265872616811
305, 155, -12.658392014443605
310, 155, -10.830005695330055
315, 155, -9.817308270162362
320, 155, -9.247321395359844
325, 155, -8.97329521011985
329.99999999999994, 155, -8.919567729596316
335.00000000000006, 155, -9.036450610341973
340, 155, -9.280022643834027
345, 155, -9.598812521851976
350.00000000000006, 155, -9.924548962653093
355, 155, -10.17321277626431
360, 155, -10.267070949125783
0, 160, -11.602337837682072
5, 160, -11.40796088922395
10, 160, -10.914942878009551
14.999999999999998, 160, -10.30590104634996
20, 160, -9.731682042367208
25, 160, -9.280022643834023
29.999999999999996, 160, -8.997880166668624
35, 160, -8.917264747437327
40, 160, -9.074371825617959
45, 160, -9.528880613986049
50, 160, -10.4004277145776
55, 160, -11.983019849954053
59.99999999999999, 160, -15.388952305774515
65, 160, -19.78424863705313
70, 160, -12.771425797840132
75.00000000000001, 160, -10.198576859145723
80, 160, -8.669947195384973
85, 160, -7.674451366889064
90, 160, -7.041012590548732
95, 160, -6.702563160202905
100, 160, -6.6426148898617665
105, 160, -6.885379323493516
110, 160, -7.512605842331745
114.99999999999999, 160, -8.73761570179203
119.99999999999999, 160, -11.267613173882296
125.00000000000001, 160, -28.06430449079089
130, 160, -10.785182706189953
135, 160, -7.508098455267238
140, 160, -5.573893192340609
145.00000000000003, 160, -4.221164594415237
150.00000000000003, 160, -3.213355012467952
155, 160, -2.4457575759662507
160, 160, -1.8632581816362912
164.99999999999997, 160, -1.433941836882904
170, 160, -1.1384949867971446
175.00000000000003, 160, -0.9653445699316086
180, 160, -0.9082811626241223
185, 160, -0.9653445699316072
190, 160, -1.1384949867971446
195.00000000000003, 160, -1.4339418368829007
200, 160, -1.863258181636289
205, 160, -2.445757575966246
210, 160, -3.213355012467955
215, 160, -4.22116459441524
220, 160, -5.573893192340603
225, 160, -7.508098455267226
229.99999999999997, 160, -10.785182706189946
235, 160, -28.064304490791674
239.99999999999997, 160, -11.267613173882332
245.00000000000003, 160, -8.737615701792024
250.00000000000003, 160, -7.512605842331739
255, 160, -6.885379323493513
260, 160, -6.6426148898617665
265, 160, -6.702563160202905
270, 160, -7.04101259054873
275, 160, -7.674451366889061
280, 160, -8.669947195384966
285, 160, -10.19857685914571
290.00000000000006, 160, -12.771425797840132
295, 160, -19.784248637053185
300.00000000000006, 160, -15.388952305774552
305, 160, -11.983019849954053
310, 160, -10.4004277145776
315, 160, -9.528880613986054
320, 160, -9.074371825617959
325, 160, -8.917264747437327
329.99999999999994, 160, -8.997880166668619
335.00000000000006, 160, -9.280022643834027
340, 160, -9.731682042367208
345, 160, -10.30590104634996
350.00000000000006, 160, -10.914942878009551
355, 160, -11.40796088922395
360, 160, -11.602337837682072
0, 164.99999999999997, -13.898046647692793
5, 164.99999999999997, -13.429120910472642
10, 164.99999999999997, -12.374507178391255
14.999999999999998, 164.99999999999997, -11.252358802093438
20, 164.99999999999997, -10.30590104634996
25, 164.99999999999997, -9.598812521851976
29.999999999999996, 164.99999999999997, -9.13884387690883
35, 164.99999999999997, -8.928114069903017
40, 164.99999999999997, -8.98196158843832
45, 164.99999999999997, -9.343319350909749
50, 164.99999999999997, -10.11155926883244
55, 164.99999999999997, -11.533853672846494
59.99999999999999, 164.99999999999997, -14.469056001258984
65, 164.99999999999997, -23.59539421672949
70, 164.99999999999997, -13.203938699827372
75.00000000000001, 164.99999999999997, -10.36591256641376
80, 164.99999999999997, -8.739575537131092
85, 164.99999999999997, -7.696916044233243
90, 164.99999999999997, -7.041012590548732
95, 164.99999999999997, -6.6970797341414725
100, 164.99999999999997, -6.647812506243822
105, 164.99999999999997, -6.922342887312853
110, 164.99999999999997, -7.618247362862272
114.99999999999999, 164.99999999999997, -9.001226469689719
119.99999999999999, 164.99999999999997, -12.067327107863946
125.00000000000001, 164.99999999999997, -17.78065381489009
130, 164.99999999999997, -9.65759481761279
135, 164.99999999999997, -6.79045466932937
140, 164.99999999999997, -4.996026883460755
145.00000000000003, 164.99999999999997, -3.7117749581580872
150.00000000000003, 164.99999999999997, -2.7433335332371196
155, 164.99999999999997, -2.000365463851458
160, 164.99999999999997, -1.433941836882904
164.99999999999997, 164.99999999999997, -1.0152015240146237
170, 164.99999999999997, -0.7264616382089699
175.00000000000003, 164.99999999999997, -0.5570389195110161
180, 164.99999999999997, -0.5011723559656212
185, 164.99999999999997, -0.557038919511014
190, 164.99999999999997, -0.7264616382089699
195.00000000000003, 164.99999999999997, -1.0152015240146233
200, 164.99999999999997, -1.4339418368829007
205, 164.99999999999997, -2.000365463851458
210, 164.99999999999997, -2.7433335332371205
215, 164.99999999999997, -3.711774958158088
220, 164.99999999999997, -4.996026883460751
225, 164.99999999999997, -6.790454669329362
229.99999999999997, 164.99999999999997, -9.657594817612766
235, 164.99999999999997, -17.780653814890016
239.99999999999997, 164.99999999999997, -12.067327107863989
245.00000000000003, 164.99999999999997, -9.001226469689719
250.00000000000003, 164.99999999999997, -7.61824736286227
255, 164.99999999999997, -6.922342887312851
260, 164.99999999999997, -6.647812506243822
265, 164.99999999999997, -6.6970797341414725
270, 164.99999999999997, -7.04101259054873
275, 164.99999999999997, -7.696916044233241
280, 164.99999999999997, -8.739575537131083
285, 164.99999999999997, -10.365912566413751
290.00000000000006, 164.99999999999997, -13.203938699827384
295, 164.99999999999997, -23.59539421672963
300.00000000000006, 164.99999999999997, -14.469056001259018
305, 164.99999999999997, -11.533853672846494
310, 164.99999999999997, -10.111559268832446
315, 164.99999999999997, -9.343319350909749
320, 164.99999999999997, -8.98196158843832
325, 164.99999999999997, -8.928114069903017
329.99999999999994, 164.99999999999997, -9.13884387690883
335.00000000000006, 164.99999999999997, -9.598812521851976
340, 164.99999999999997, -10.30590104634996
345, 164.99999999999997, -11.252358802093438
350.00000000000006, 164.99999999999997, -12.374507178391255
355, 164.99999999999997, -13.429120910472642
360, 164.99999999999997, -13.898046647692793
0, 170, -19.553745425429177
5, 170, -17.442921855390075
10, 170, -14.500037257550652
14.999999999999998, 170, -12.374507178391255
20, 170, -10.914942878009558
25, 170, -9.924548962653093
29.999999999999996, 170, -9.293270056863031
35, 170, -8.96899601783447
40, 170, -8.939497272282802
45, 170, -9.230834318326238
50, 170, -9.926929979843678
55, 170, -11.2462618148455
59.99999999999999, 170, -13.917871606799242
65, 170, -45.529891096846015
70, 170, -13.544861849344723
75.00000000000001, 170, -10.491181531429486
80, 170, -8.790766215223494
85, 170, -7.713261767680071
90, 170, -7.041012590548732
95, 170, -6.693265779043985
100, 170, -6.652149937891839
105, 170, -6.950753456713519
110, 170, -7.6996428533068055
114.99999999999999, 170, -9.210274346930317
119.99999999999999, 170, -12.781050598924686
125.00000000000001, 170, -15.182446817083283
130, 170, -8.971529269510356
135, 170, -6.32177931466258
140, 170, -4.609052421894219
145.00000000000003, 170, -3.3663734898804853
150.00000000000003, 170, -2.422309978587378
155, 170, -1.6947724545289633
160, 170, -1.1384949867971446
164.99999999999997, 170, -0.7264616382089699
170, 170, -0.44198811767506274
175.00000000000003, 170, -0.27494096367715337
180, 170, -0.21983777126213322
185, 170, -0.2749409636771518
190, 170, -0.44198811767506274
195.00000000000003, 170, -0.7264616382089683
200, 170, -1.1384949867971432
205, 170, -1.694772454528961
210, 170, -2.422309978587378
215, 170, -3.3663734898804853
220, 170, -4.609052421894211
225, 170, -6.321779314662574
229.99999999999997, 170, -8.971529269510336
235, 170, -15.182446817083243
239.99999999999997, 170, -12.781050598924757
245.00000000000003, 170, -9.210274346930314
250.00000000000003, 170, -7.6996428533068055
255, 170, -6.950753456713519
260, 170, -6.652149937891839
265, 170, -6.693265779043984
270, 170, -7.04101259054873
275, 170, -7.713261767680067
280, 170, -8.790766215223483
285, 170, -10.491181531429481
290.00000000000006, 170, -13.544861849344738
295, 170, -45.529891096802146
300.00000000000006, 170, -13.917871606799268
305, 170, -11.2462618148455
310, 170, -9.926929979843685
315, 170, -9.230834318326243
320, 170, -8.939497272282802
325, 170, -8.968996017834469
329.99999999999994, 170, -9.29327005686303
335.00000000000006, 170, -9.924548962653096
340, 170, -10.914942878009558
